0.6321707808427163,0.8140000403365952,0.668681881534344,0.7732684606054036,0.7138251076052256,0.6706386322616436,0.6166817686482844
0.551804725317009,0.602767684349067,0.48817763783814494,0.7048333289309788,0.8864688175101731,0.5243533978092028,0.7283274921263434
0.5484239229660902,0.557740784418097,0.5457464111274328,0.7035805248500929,0.7420320534508464,0.34738061942207676,0.7505997549088086
0.01667277906151965,0.0,0.10988455071758252,0.06477518466033438,0.1496877947956755,0.9383633410894181,0.42249390265808273
0.5439340222112227,0.5402964442796335,0.6286445445816552,0.8402754315840221,0.7479739178220776,0.7207882919369692,0.010835505490600639
0.6302311849459105,0.7412732827839081,0.688128050984177,0.8357218296443677,0.7882395732979434,0.9368668591005676,0.4984247701771096
0.6223715470558531,0.6798036523425973,0.7254242529933913,0.6859451534847495,0.8702096308464705,0.7752491914044028,0.486193661957774
0.6551847621975246,0.7331697102854977,0.7015480593209154,0.7516874271104923,0.9034064060115361,0.7809659738675931,0.4768904753731249
0.5630450139796874,0.7965154873347422,0.6905271271923386,0.5749398525427885,0.5069621406325006,0.034889757538151045,0.6079284405574015
0.5158018480577629,0.7610873360289563,0.5392201280367146,0.5531418359809923,0.6730996093073792,0.28135596628258375,0.7442878584059471
0.5890851802580485,0.8301797168544236,0.7106416352301014,0.5293804614838461,0.5306675728065532,0.157094021935702,0.6658357250348281
0.6596877744751393,0.6841758423141031,0.6912123423243695,0.7449128257736608,0.7669825368004592,0.8416002345233655,0.4056129475209431
0.5059284924833459,0.6691335093048235,0.5056488400051481,0.7070346905999866,0.7065821821333153,0.6288278004570105,0.2478639344720328
0.5827435990190156,0.5912256027011166,0.7357352726083262,0.6655668616932784,0.7145678072328198,0.7026188365946242,0.6846920792434901
0.5970281104226678,0.8795487399082726,0.6373074255970799,0.4650637209705629,0.6186785480783717,0.23332696926430097,0.9289983993230031
0.5867466302818121,0.7397103015828649,0.5603378985985883,0.5866283113254789,0.6412179311430825,0.1561686535522775,0.3473094855080845
